ID,TEXT,LABELS,INCLUDED,TRANSLATED
991,Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.,"{'id': '991', 'text': 'Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.', 'labels': [{'start_index': '0', 'end_index': '127', 'text_fragment': 'Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '127', 'text_fragment': 'Munafiq zayada khatarnaak hai ap k dushmano se. So kindly note that Indian army se itna khtra nahi jitna hame apni army se hai.', 'technique': 'Appeal to fear/prejudice'}], 'translation': ""A hypocrite is more important than your enemy. So please note that we won't win so much Khatra from Indian army but we from our own army.""}",0,A hypocrite is more important than your enemy. So please note that we won't win so much Khatra from Indian army but we from our own army.
992,Hr bndy ki apni opinion hai or yeh uska right bhi hai lekin esi tweet k nechy jo k hmary dushmn mulk ko support karti hai usko kam se kam mat support karo. Hum sab apni army ko support kartay hain tumhain bhi apni army ko support karna chahye rather than you demoralizing and defaming them.,"{'id': '992', 'text': 'Hr bndy ki apni opinion hai or yeh uska right bhi hai lekin esi tweet k nechy jo k hmary dushmn mulk ko support karti hai usko kam se kam mat support karo. Hum sab apni army ko support kartay hain tumhain bhi apni army ko support karna chahye rather than you demoralizing and defaming them.', 'labels': [{'start_index': '156', 'end_index': '290', 'text_fragment': 'Hum sab apni army ko support kartay hain tumhain bhi apni army ko support karna chahye rather than you demoralizing and defaming them.', 'technique': 'Bandwagon'}], 'translation': 'HR Bandi has his own opinion or it is fine with us but support such a tweet which supports our enemy country from work to work. We all support our army, you should also support your army instead of demoralizing and defaming them.'}",0,"HR Bandi has his own opinion or it is fine with us but support such a tweet which supports our enemy country from work to work. We all support our army, you should also support your army instead of demoralizing and defaming them."
993,Army ne kya kiya tha 1971 mei mujhei batao? Har military operation ke peeche politics ka haat hota hai. In 1971 they fought valiantly but were outnumbered unfortunately. ,"{'id': '993', 'text': 'Army ne kya kiya tha 1971 mei mujhei batao? Har military operation ke peeche politics ka haat hota hai. In 1971 they fought valiantly but were outnumbered unfortunately. ', 'labels': [{'start_index': '104', 'end_index': '133', 'text_fragment': 'In 1971 they fought valiantly', 'technique': 'Glittering generalities (Virtue)'}, {'start_index': '44', 'end_index': '102', 'text_fragment': 'Har military operation ke peeche politics ka haat hota hai', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'Tell me what did the army do in 1971? Politics is behind every military operation. In 1971 they fought bravely but unfortunately they were outnumbered.'}",0,Tell me what did the army do in 1971? Politics is behind every military operation. In 1971 they fought bravely but unfortunately they were outnumbered.
994,"Kya kia Pak army ne hmary liy? They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan. Aur han wo Bajwa kutta kha hai? Kis ko pata hai? Dubai pohanch gya apnay hramzady najaiz aulad ke sath.","{'id': '994', 'text': 'Kya kia Pak army ne hmary liy? They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan. Aur han wo Bajwa kutta kha hai? Kis ko pata hai? Dubai pohanch gya apnay hramzady najaiz aulad ke sath.', 'labels': [{'start_index': '0', 'end_index': '135', 'text_fragment': 'Kya kia Pak army ne hmary liy? They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan.', 'technique': 'Smears'}, {'start_index': '136', 'end_index': '239', 'text_fragment': 'Aur han wo Bajwa kutta kha hai? Kis ko pata hai? Dubai pohanch gya apnay hramzady najaiz aulad ke sath.', 'technique': 'Smears'}, {'start_index': '147', 'end_index': '158', 'text_fragment': 'Bajwa kutta', 'technique': 'Name calling/Labeling'}, {'start_index': '209', 'end_index': '230', 'text_fragment': 'hramzady najaiz aulad', 'technique': 'Name calling/Labeling'}, {'start_index': '209', 'end_index': '217', 'text_fragment': 'hramzady', 'technique': 'Loaded Language'}, {'start_index': '218', 'end_index': '224', 'text_fragment': 'najaiz', 'technique': 'Loaded Language'}, {'start_index': '31', 'end_index': '134', 'text_fragment': 'They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '31', 'end_index': '134', 'text_fragment': 'They are property dealers, target killers, mercenaries and the top most corrupt institution of Pakistan', 'technique': 'Name calling/Labeling'}], 'translation': 'Did the Pak Army take us? They are property dealers, target killers, hired killers and the most corrupt organization in Pakistan. Gold Han Wu Bajwa has eaten quota? Who knows? Arrived in Dubai with his Haramzade Naz Olad.'}",0,"Did the Pak Army take us? They are property dealers, target killers, hired killers and the most corrupt organization in Pakistan. Gold Han Wu Bajwa has eaten quota? Who knows? Arrived in Dubai with his Haramzade Naz Olad."
995,"We stand with Pak Army, Pak Army Zindabad, InshaAllah hm Kashmir ko azad krwaein gy.","{'id': '995', 'text': 'We stand with Pak Army, Pak Army Zindabad, InshaAllah hm Kashmir ko azad krwaein gy.', 'labels': [{'start_index': '0', 'end_index': '22', 'text_fragment': 'We stand with Pak Army', 'technique': 'Slogans'}, {'start_index': '0', 'end_index': '84', 'text_fragment': 'We stand with Pak Army, Pak Army Zindabad, InshaAllah hm Kashmir ko azad krwaein gy.', 'technique': 'Flag-waving'}, {'start_index': '24', 'end_index': '41', 'text_fragment': 'Pak Army Zindabad', 'technique': 'Slogans'}], 'translation': 'We stand with Pakistan Army, long live Pakistan Army, God willing we will liberate Kashmir.'}",0,"We stand with Pakistan Army, long live Pakistan Army, God willing we will liberate Kashmir."
996,RAW kuch bhi nahi kar payi. Aur agar Imran Niazi wapis aya tou aap ke hukmaranon ko aur thappar lagay ge aur aap k Foji kutton ko thudday marray ga. We want Imran Khan back,"{'id': '996', 'text': 'RAW kuch bhi nahi kar payi. Aur agar Imran Niazi wapis aya tou aap ke hukmaranon ko aur thappar lagay ge aur aap k Foji kutton ko thudday marray ga. We want Imran Khan back', 'labels': [{'start_index': '0', 'end_index': '148', 'text_fragment': 'RAW kuch bhi nahi kar payi. Aur agar Imran Niazi wapis aya tou aap ke hukmaranon ko aur thappar lagay ge aur aap k Foji kutton ko thudday marray ga.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '149', 'end_index': '172', 'text_fragment': 'We want Imran Khan back', 'technique': 'Slogans'}], 'translation': 'Ra could do nothing. And if Imran Niazi comes back, your orders will be slapped and your military kits will die of cold. We want Imran Khan back.'}",0,"Ra could do nothing. And if Imran Niazi comes back, your orders will be slapped and your military kits will die of cold. We want Imran Khan back."
997,"Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.","{'id': '997', 'text': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'labels': [{'start_index': '0', 'end_index': '119', 'text_fragment': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '119', 'text_fragment': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '119', 'text_fragment': 'Aur tumhara Army abba, apne logo ko marny wala qatil, porn industry chalany waly beghrt dollars k liy mulk bechny waly.', 'technique': 'Flag-waving'}, {'start_index': '12', 'end_index': '21', 'text_fragment': 'Army abba', 'technique': 'Name calling/Labeling'}, {'start_index': '23', 'end_index': '52', 'text_fragment': 'apne logo ko marny wala qatil', 'technique': 'Name calling/Labeling'}, {'start_index': '47', 'end_index': '52', 'text_fragment': 'qatil', 'technique': 'Loaded Language'}, {'start_index': '54', 'end_index': '87', 'text_fragment': 'porn industry chalany waly beghrt', 'technique': 'Name calling/Labeling'}, {'start_index': '54', 'end_index': '58', 'text_fragment': 'porn', 'technique': 'Loaded Language'}], 'translation': 'And your army father, the fight to kill your logo, the porn industry that is going to sell the country for bad dollars.'}",0,"And your army father, the fight to kill your logo, the porn industry that is going to sell the country for bad dollars."
998,"Pakistani qoum un kutto k sath nh hai jo dollars k liy america ko apne maa behny pesh kratay hain, regime change kraya, Arshad Sharif ko shaheed kraya, Imran Khan ko qatal krny ke koshsh ki aur retirement k baad kutty k tarah dubai pohnch gai.","{'id': '998', 'text': 'Pakistani qoum un kutto k sath nh hai jo dollars k liy america ko apne maa behny pesh kratay hain, regime change kraya, Arshad Sharif ko shaheed kraya, Imran Khan ko qatal krny ke koshsh ki aur retirement k baad kutty k tarah dubai pohnch gai.', 'labels': [{'start_index': '0', 'end_index': '243', 'text_fragment': 'Pakistani qoum un kutto k sath nh hai jo dollars k liy america ko apne maa behny pesh kratay hain, regime change kraya, Arshad Sharif ko shaheed kraya, Imran Khan ko qatal krny ke koshsh ki aur retirement k baad kutty k tarah dubai pohnch gai.', 'technique': 'Smears'}, {'start_index': '137', 'end_index': '144', 'text_fragment': 'shaheed', 'technique': 'Loaded Language'}, {'start_index': '166', 'end_index': '171', 'text_fragment': 'qatal', 'technique': 'Loaded Language'}, {'start_index': '18', 'end_index': '23', 'text_fragment': 'kutto', 'technique': 'Name calling/Labeling'}, {'start_index': '212', 'end_index': '217', 'text_fragment': 'kutty', 'technique': 'Name calling/Labeling'}], 'translation': 'The nation of Pakistan is not with those cutos who offer America as their mother for dollars, change the government, martyr Arshad Sharif, try to kill Imran Khan and do not talk after retirement.'}",0,"The nation of Pakistan is not with those cutos who offer America as their mother for dollars, change the government, martyr Arshad Sharif, try to kill Imran Khan and do not talk after retirement."
999,"Hum nay border par har taraf DHA walay ghar bana diye hain, tumharay tanks enter hi nae ho sakay gay.","{'id': '999', 'text': 'Hum nay border par har taraf DHA walay ghar bana diye hain, tumharay tanks enter hi nae ho sakay gay.', 'labels': [{'start_index': '0', 'end_index': '101', 'text_fragment': 'Hum nay border par har taraf DHA walay ghar bana diye hain, tumharay tanks enter hi nae ho sakay gay.', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'No, we have built houses with DHA on every side of the border, your tanks will not be able to enter'}",0,"No, we have built houses with DHA on every side of the border, your tanks will not be able to enter"
1000,"Bheekh mangne jaaraha hai, All the very best","{'id': '1000', 'text': 'Bheekh mangne jaaraha hai, All the very best', 'labels': [], 'translation': 'Going to beg, very blessed'}",0,"Going to beg, very blessed"
1001,Katora hai? ya wo bhi kisine dena hoga? Probably was hoping cricket team could win the cup and could take that along lol. Ab intizaar karna paray ga aik barray katoray ke liay,"{'id': '1001', 'text': 'Katora hai? ya wo bhi kisine dena hoga? Probably was hoping cricket team could win the cup and could take that along lol. Ab intizaar karna paray ga aik barray katoray ke liay', 'labels': [{'start_index': '0', 'end_index': '175', 'text_fragment': 'Katora hai? ya wo bhi kisine dena hoga? Probably was hoping cricket team could win the cup and could take that along lol. Ab intizaar karna paray ga aik barray katoray ke liay', 'technique': 'Presenting Irrelevant Data (Red Herring)'}], 'translation': 'Is there a bowl? Who should give or Wu? Perhaps the hope was that the cricket team could win the cup and take it with them. Now will have to wait a bit longer for the bowl'}",0,Is there a bowl? Who should give or Wu? Perhaps the hope was that the cricket team could win the cup and take it with them. Now will have to wait a bit longer for the bowl
1002,"Women were harassed and abused under your government on orders of your interior minister. You accused and harassed Imran Khans wife on media, yeah dou takay ki hypocrisy jo hai woh apnay patwar khanay kai liya rakho.","{'id': '1002', 'text': 'Women were harassed and abused under your government on orders of your interior minister. You accused and harassed Imran Khans wife on media, yeah dou takay ki hypocrisy jo hai woh apnay patwar khanay kai liya rakho.', 'labels': [{'start_index': '0', 'end_index': '216', 'text_fragment': 'Women were harassed and abused under your government on orders of your interior minister. You accused and harassed Imran Khans wife on media, yeah dou takay ki hypocrisy jo hai woh apnay patwar khanay kai liya rakho.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '88', 'text_fragment': 'Women were harassed and abused under your government on orders of your interior minister', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '88', 'text_fragment': 'Women were harassed and abused under your government on orders of your interior minister', 'technique': ""Misrepresentation of Someone's Position (Straw Man)""}, {'start_index': '11', 'end_index': '19', 'text_fragment': 'harassed', 'technique': 'Loaded Language'}, {'start_index': '11', 'end_index': '19', 'text_fragment': 'harassed', 'technique': 'Loaded Language'}, {'start_index': '147', 'end_index': '169', 'text_fragment': 'dou takay ki hypocrisy', 'technique': 'Name calling/Labeling'}, {'start_index': '187', 'end_index': '201', 'text_fragment': 'patwar khanay ', 'technique': 'Name calling/Labeling'}, {'start_index': '24', 'end_index': '30', 'text_fragment': 'abused', 'technique': 'Loaded Language'}], 'translation': ""Women were harassed and abused under your government at the behest of your Ministry of Home Affairs. You accused and harassed Imran Khan's wife on the media.""}",0,Women were harassed and abused under your government at the behest of your Ministry of Home Affairs. You accused and harassed Imran Khan's wife on the media.
1003,We don't have much words to reply you beta and can feel your misery from core of heart. Your father has sacrificed to save the nation and country. Shaheed ki jou mout hae wo qaum ki hayat hae.,"{'id': '1003', 'text': ""We don't have much words to reply you beta and can feel your misery from core of heart. Your father has sacrificed to save the nation and country. Shaheed ki jou mout hae wo qaum ki hayat hae."", 'labels': [{'start_index': '147', 'end_index': '154', 'text_fragment': 'Shaheed', 'technique': 'Loaded Language'}, {'start_index': '147', 'end_index': '154', 'text_fragment': 'Shaheed', 'technique': 'Name calling/Labeling'}, {'start_index': '162', 'end_index': '166', 'text_fragment': 'mout', 'technique': 'Loaded Language'}, {'start_index': '88', 'end_index': '192', 'text_fragment': 'Your father has sacrificed to save the nation and country. Shaheed ki jou mout hae wo qaum ki hayat hae.', 'technique': 'Glittering generalities (Virtue)'}], 'translation': ""Son we don't have many words to answer you and can feel your pain deeply. Your father has sacrificed to save the country. The death of the martyr is the life of the nation.""}",0,Son we don't have many words to answer you and can feel your pain deeply. Your father has sacrificed to save the country. The death of the martyr is the life of the nation.
1004,Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta. Apnay elaj ke liyee wo bahir chaly jaaty hain what need do they have of local doctors.,"{'id': '1004', 'text': 'Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta. Apnay elaj ke liyee wo bahir chaly jaaty hain what need do they have of local doctors.', 'labels': [{'start_index': '0', 'end_index': '67', 'text_fragment': 'Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '0', 'end_index': '155', 'text_fragment': 'Unke liyee sirf paisa matter karta hai aur kuch b matter nahi karta. Apnay elaj ke liyee wo bahir chaly jaaty hain what need do they have of local doctors.', 'technique': 'Smears'}], 'translation': 'For them, surf money matters and nothing matters. Wu goes abroad for her treatment, why do she need local doctors?'}",0,"For them, surf money matters and nothing matters. Wu goes abroad for her treatment, why do she need local doctors?"
1005,Shame Mr PM shame - Tattay chuknay se kam nahi chalta. You need to perform ,"{'id': '1005', 'text': 'Shame Mr PM shame - Tattay chuknay se kam nahi chalta. You need to perform ', 'labels': [{'start_index': '0', 'end_index': '75', 'text_fragment': 'Shame Mr PM shame - Tattay chuknay se kam nahi chalta. You need to perform ', 'technique': 'Smears'}, {'start_index': '20', 'end_index': '26', 'text_fragment': 'Tattay', 'technique': 'Loaded Language'}, {'start_index': '20', 'end_index': '53', 'text_fragment': 'Tattay chuknay se kam nahi chalta', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'Shame on you Mr. PM. Shame on you. You need to perform.'}",0,Shame on you Mr. PM. Shame on you. You need to perform.
1006,Koi sharam hai? Look at the state of the country and the economy. Are you Pakistan's savior Mr. Prime minister?,"{'id': '1006', 'text': ""Koi sharam hai? Look at the state of the country and the economy. Are you Pakistan's savior Mr. Prime minister?"", 'labels': [{'start_index': '66', 'end_index': '110', 'text_fragment': ""Are you Pakistan's savior Mr. Prime minister"", 'technique': 'Name calling/Labeling'}, {'start_index': '66', 'end_index': '111', 'text_fragment': ""Are you Pakistan's savior Mr. Prime minister?"", 'technique': 'Doubt'}], 'translation': 'Is there any shame? Look at the state of the country and the economy. Are you the savior of Pakistan Mr. Prime Minister?'}",0,Is there any shame? Look at the state of the country and the economy. Are you the savior of Pakistan Mr. Prime Minister?
1007,"Actually meray aik janny vala student ny  184 score kia, he even had 850 score or something in his FSc.","{'id': '1007', 'text': 'Actually meray aik janny vala student ny  184 score kia, he even had 850 score or something in his FSc.', 'labels': [], 'translation': 'Actually a student of mine who scored 184 scored 850 or something in FSC.'}",0,Actually a student of mine who scored 184 scored 850 or something in FSC.
1008,MDCAT Sindh uploaded their wrong answer keys on their website so that students apny parents ko bta skein k hmara education system kitna tabah hal hai.,"{'id': '1008', 'text': 'MDCAT Sindh uploaded their wrong answer keys on their website so that students apny parents ko bta skein k hmara education system kitna tabah hal hai.', 'labels': [{'start_index': '0', 'end_index': '150', 'text_fragment': 'MDCAT Sindh uploaded their wrong answer keys on their website so that students apny parents ko bta skein k hmara education system kitna tabah hal hai.', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '136', 'end_index': '141', 'text_fragment': 'tabah', 'technique': 'Loaded Language'}], 'translation': 'MDCAT Sindh has uploaded their wrong answer keys on their website so that students can tell their parents how corrupt our education system is for their children.'}",0,MDCAT Sindh has uploaded their wrong answer keys on their website so that students can tell their parents how corrupt our education system is for their children.
1009,PMC walon ko Khuda pochy students ka future barbaad krdia. Yahan tak ke students ko grace marksbhi nahi diay after giving such bad results.,"{'id': '1009', 'text': 'PMC walon ko Khuda pochy students ka future barbaad krdia. Yahan tak ke students ko grace marksbhi nahi diay after giving such bad results.', 'labels': [{'start_index': '0', 'end_index': '139', 'text_fragment': 'PMC walon ko Khuda pochy students ka future barbaad krdia. Yahan tak ke students ko grace marksbhi nahi diay after giving such bad results.', 'technique': 'Smears'}, {'start_index': '26', 'end_index': '57', 'text_fragment': 'tudents ka future barbaad krdia', 'technique': 'Exaggeration/Minimisation'}], 'translation': ""God asked the PMC people to ruin the future of the students. Even students don't even get grace marks after giving such bad results.""}",0,God asked the PMC people to ruin the future of the students. Even students don't even get grace marks after giving such bad results.
1010,Please biased analysis aap bhi apnay pas rakhou. Alevels ke saray papers huway. Koi grace marks nae milay. Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay,"{'id': '1010', 'text': 'Please biased analysis aap bhi apnay pas rakhou. Alevels ke saray papers huway. Koi grace marks nae milay. Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay', 'labels': [{'start_index': '0', 'end_index': '181', 'text_fragment': 'Please biased analysis aap bhi apnay pas rakhou. Alevels ke saray papers huway. Koi grace marks nae milay. Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay', 'technique': 'Smears'}, {'start_index': '107', 'end_index': '181', 'text_fragment': 'Tum Fsc walay saari zindagi bas rotay raha karo bas grace marks ke peechay', 'technique': 'Exaggeration/Minimisation'}], 'translation': ""Please keep biased analysis to yourself. There are papers at the end of the levels. No signs of grace were found. You FSC's are just hanging around Grace Marks for the rest of your life""}",0,Please keep biased analysis to yourself. There are papers at the end of the levels. No signs of grace were found. You FSC's are just hanging around Grace Marks for the rest of your life
1011,"Hamaray pese wapis karo. Chor PMC, Chor Govt. Action Lena chahiye iss par court mai .","{'id': '1011', 'text': 'Hamaray pese wapis karo. Chor PMC, Chor Govt. Action Lena chahiye iss par court mai .', 'labels': [{'start_index': '0', 'end_index': '85', 'text_fragment': 'Hamaray pese wapis karo. Chor PMC, Chor Govt. Action Lena chahiye iss par court mai .', 'technique': 'Smears'}, {'start_index': '25', 'end_index': '33', 'text_fragment': 'Chor PMC', 'technique': 'Name calling/Labeling'}, {'start_index': '35', 'end_index': '44', 'text_fragment': 'Chor Govt', 'technique': 'Name calling/Labeling'}], 'translation': 'Hamaray pese wapis karo. Thieving PMC, Thieving Govt. Action should be taken, the court said.'}",0,"Hamaray pese wapis karo. Thieving PMC, Thieving Govt. Action should be taken, the court said."
1012,"For those who didn't pass the MDCAT, chill out we all know we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai","{'id': '1012', 'text': ""For those who didn't pass the MDCAT, chill out we all know we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai"", 'labels': [{'start_index': '59', 'end_index': '137', 'text_fragment': 'we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai', 'technique': 'Smears'}, {'start_index': '59', 'end_index': '137', 'text_fragment': 'we live in a mentally sick society idher doctors ko bhi doctors ki zarurat hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '72', 'end_index': '93', 'text_fragment': 'mentally sick society', 'technique': 'Name calling/Labeling'}], 'translation': ""For those who haven't cleared MDCAT, we all know that we live in a mentally ill society idher doctors need doctors too.""}",0,"For those who haven't cleared MDCAT, we all know that we live in a mentally ill society idher doctors need doctors too."
1013,80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste. Is this justice? Can we go to any higher authority?,"{'id': '1013', 'text': '80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste. Is this justice? Can we go to any higher authority?', 'labels': [{'start_index': '0', 'end_index': '176', 'text_fragment': '80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '194', 'text_fragment': '80 thousand students waste their 6000 rupees jo ke walden ne bari hi mehnat se kamaye is k ilawa academies fees with enough hardwork but due to shit system it all goes to waste. Is this justice?', 'technique': 'Doubt'}, {'start_index': '144', 'end_index': '155', 'text_fragment': 'shit system', 'technique': 'Name calling/Labeling'}, {'start_index': '144', 'end_index': '148', 'text_fragment': 'shit', 'technique': 'Loaded Language'}], 'translation': '80,000 students waste their 6000 rupees which their parents hardly earn, apart from the fees of the academies with a lot of hard work, but because of the dirty system, it all goes to waste. Is this fair? Can we go to a higher authority?'}",0,"80,000 students waste their 6000 rupees which their parents hardly earn, apart from the fees of the academies with a lot of hard work, but because of the dirty system, it all goes to waste. Is this fair? Can we go to a higher authority?"
1014,Wo bol ry hmara system eligible hee nae. Itni bary dimagh k liye isko mars pr bhejdo,"{'id': '1014', 'text': 'Wo bol ry hmara system eligible hee nae. Itni bary dimagh k liye isko mars pr bhejdo', 'labels': [{'start_index': '41', 'end_index': '84', 'text_fragment': 'Itni bary dimagh k liye isko mars pr bhejdo', 'technique': 'Exaggeration/Minimisation'}], 'translation': 'Our system is not eligible. Send him on the march for such a big brain'}",0,Our system is not eligible. Send him on the march for such a big brain
1015,All my friends who gave MDCAT from SZABMU are celebrating triumph of their success While I regret giving MDCAT from UHS jin ke sath sath mukabala tha in ke 180 plus me or meray 165.,"{'id': '1015', 'text': 'All my friends who gave MDCAT from SZABMU are celebrating triumph of their success While I regret giving MDCAT from UHS jin ke sath sath mukabala tha in ke 180 plus me or meray 165.', 'labels': [], 'translation': 'All my friends who gave MDCAT from SZABMU are celebrating their success while I regret giving MDCAT with 180 plus from UHS Jin as well as Makabala Tha or my 165.'}",0,All my friends who gave MDCAT from SZABMU are celebrating their success while I regret giving MDCAT with 180 plus from UHS Jin as well as Makabala Tha or my 165.
1016,"This guy Erdogan seems so done with this joker. Bisti karwata phir raha har jaga mulk ki, ajeeb cartoon kanjar","{'id': '1016', 'text': 'This guy Erdogan seems so done with this joker. Bisti karwata phir raha har jaga mulk ki, ajeeb cartoon kanjar', 'labels': [{'start_index': '104', 'end_index': '110', 'text_fragment': 'kanjar', 'technique': 'Loaded Language'}, {'start_index': '41', 'end_index': '46', 'text_fragment': 'joker', 'technique': 'Name calling/Labeling'}, {'start_index': '90', 'end_index': '110', 'text_fragment': 'ajeeb cartoon kanjar', 'technique': 'Name calling/Labeling'}], 'translation': 'This man Erdoğan seems to have done this with this clown. Basti Karavata Phir Raha Har Jaga Malik Ki, Strange Cartoon Conjurer'}",0,"This man Erdoğan seems to have done this with this clown. Basti Karavata Phir Raha Har Jaga Malik Ki, Strange Cartoon Conjurer"
1017,Nawaz shareef ko leader keh krr leader lafz ko ganda na karen please.,"{'id': '1017', 'text': 'Nawaz shareef ko leader keh krr leader lafz ko ganda na karen please.', 'labels': [{'start_index': '0', 'end_index': '69', 'text_fragment': 'Nawaz shareef ko leader keh krr leader lafz ko ganda na karen please.', 'technique': 'Smears'}], 'translation': ""Please don't bully the leaders by calling Nawaz Sharif as a leader.""}",0,Please don't bully the leaders by calling Nawaz Sharif as a leader.
1018,"UHS pe notice lia jay , why they took the most difficult and ambiguous test , and itny dheet k they ulta deducted marks and didnt gave grace too","{'id': '1018', 'text': 'UHS pe notice lia jay , why they took the most difficult and ambiguous test , and itny dheet k they ulta deducted marks and didnt gave grace too', 'labels': [{'start_index': '0', 'end_index': '144', 'text_fragment': 'UHS pe notice lia jay , why they took the most difficult and ambiguous test , and itny dheet k they ulta deducted marks and didnt gave grace too', 'technique': 'Smears'}, {'start_index': '24', 'end_index': '75', 'text_fragment': 'why they took the most difficult and ambiguous test', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '87', 'end_index': '92', 'text_fragment': 'dheet', 'technique': 'Name calling/Labeling'}], 'translation': ""Take note on UHS, why they gave the most difficult and confusing exam, and that they cut off the reverse marks and didn't even grease.""}",0,"Take note on UHS, why they gave the most difficult and confusing exam, and that they cut off the reverse marks and didn't even grease."
1019,Beghairat banda tattay chuk kr k position to hasil kr leta hai per andar se rehta beghairat he hai chahe wo Medicine lena gea ho ya Neutral ho gea ho.,"{'id': '1019', 'text': 'Beghairat banda tattay chuk kr k position to hasil kr leta hai per andar se rehta beghairat he hai chahe wo Medicine lena gea ho ya Neutral ho gea ho.', 'labels': [{'start_index': '0', 'end_index': '150', 'text_fragment': 'Beghairat banda tattay chuk kr k position to hasil kr leta hai per andar se rehta beghairat he hai chahe wo Medicine lena gea ho ya Neutral ho gea ho.', 'technique': 'Smears'}, {'start_index': '0', 'end_index': '150', 'text_fragment': 'Beghairat banda tattay chuk kr k position to hasil kr leta hai per andar se rehta beghairat he hai chahe wo Medicine lena gea ho ya Neutral ho gea ho.', 'technique': 'Obfuscation, Intentional vagueness, Confusion'}, {'start_index': '0', 'end_index': '15', 'text_fragment': 'Beghairat banda', 'technique': 'Name calling/Labeling'}, {'start_index': '16', 'end_index': '22', 'text_fragment': 'tattay', 'technique': 'Loaded Language'}], 'translation': 'A dispassionate person gets it from the position by looking at it, but the dispassionate that lives inside is the same whether he has taken medicine or has become neutral.'}",0,"A dispassionate person gets it from the position by looking at it, but the dispassionate that lives inside is the same whether he has taken medicine or has become neutral."
1020,On one side is Ben who gave his salary to flood relief and He is English. On another side you are the PM of the country who looted the flood relief fund.,"{'id': '1020', 'text': 'On one side is Ben who gave his salary to flood relief and He is English. On another side you are the PM of the country who looted the flood relief fund.', 'labels': [{'start_index': '0', 'end_index': '72', 'text_fragment': 'On one side is Ben who gave his salary to flood relief and He is English', 'technique': 'Glittering generalities (Virtue)'}, {'start_index': '74', 'end_index': '153', 'text_fragment': 'On another side you are the PM of the country who looted the flood relief fund.', 'technique': 'Smears'}], 'translation': 'On one side is Ben who gave his salary to the flood victims and he is English. On the other hand, you are the prime minister of the country who looted the flood relief fund.'}",0,"On one side is Ben who gave his salary to the flood victims and he is English. On the other hand, you are the prime minister of the country who looted the flood relief fund."
1021,"Humanity matters, ye kafir muslim hindu sab chonchle baazi hai","{'id': '1021', 'text': 'Humanity matters, ye kafir muslim hindu sab chonchle baazi hai', 'labels': [{'start_index': '44', 'end_index': '58', 'text_fragment': 'chonchle baazi', 'technique': 'Name calling/Labeling'}], 'translation': 'It is a matter of humanity, you infidels, Muslims, Hindus are all a joke'}",0,"It is a matter of humanity, you infidels, Muslims, Hindus are all a joke"
